version,1.3.0
info,team,Australia
info,team,England
info,gender,female
info,season,2012/13
info,date,2012/10/07
info,competition,ICC Women's World Twenty20
info,venue,R Premadasa Stadium
info,city,Colombo
info,neutralvenue,true
info,toss_winner,England
info,toss_decision,field
info,player_of_match,JE Cameron
info,umpire,BF Bowden
info,umpire,M Erasmus
info,reserve_umpire,NJ Llong
info,tv_umpire,AL Hill
info,match_referee,GF Labrooy
info,winner,Australia
info,winner_runs,4
ball,1,0.1,Australia,MM Lanning,AJ Healy,KH Brunt,0,0,"",""
ball,1,0.2,Australia,MM Lanning,AJ Healy,KH Brunt,0,0,"",""
ball,1,0.3,Australia,MM Lanning,AJ Healy,KH Brunt,0,0,"",""
ball,1,0.4,Australia,MM Lanning,AJ Healy,KH Brunt,4,0,"",""
ball,1,0.5,Australia,MM Lanning,AJ Healy,KH Brunt,0,0,"",""
ball,1,0.6,Australia,MM Lanning,AJ Healy,KH Brunt,0,0,"",""
ball,1,1.1,Australia,AJ Healy,MM Lanning,D Hazell,1,0,"",""
ball,1,1.2,Australia,MM Lanning,AJ Healy,D Hazell,1,0,"",""
ball,1,1.3,Australia,AJ Healy,MM Lanning,D Hazell,2,0,"",""
ball,1,1.4,Australia,AJ Healy,MM Lanning,D Hazell,0,0,"",""
ball,1,1.5,Australia,AJ Healy,MM Lanning,D Hazell,1,0,"",""
ball,1,1.6,Australia,MM Lanning,AJ Healy,D Hazell,1,0,"",""
ball,1,2.1,Australia,MM Lanning,AJ Healy,KH Brunt,4,1,"",""
ball,1,2.2,Australia,MM Lanning,AJ Healy,KH Brunt,4,0,"",""
ball,1,2.3,Australia,MM Lanning,AJ Healy,KH Brunt,1,0,"",""
ball,1,2.4,Australia,AJ Healy,MM Lanning,KH Brunt,2,0,"",""
ball,1,2.5,Australia,AJ Healy,MM Lanning,KH Brunt,0,0,"",""
ball,1,2.6,Australia,AJ Healy,MM Lanning,KH Brunt,0,0,"",""
ball,1,2.7,Australia,AJ Healy,MM Lanning,KH Brunt,4,0,"",""
ball,1,3.1,Australia,MM Lanning,AJ Healy,D Hazell,0,0,"",""
ball,1,3.2,Australia,MM Lanning,AJ Healy,D Hazell,2,0,"",""
ball,1,3.3,Australia,MM Lanning,AJ Healy,D Hazell,0,0,"",""
ball,1,3.4,Australia,MM Lanning,AJ Healy,D Hazell,0,0,"",""
ball,1,3.5,Australia,MM Lanning,AJ Healy,D Hazell,0,0,"",""
ball,1,3.6,Australia,MM Lanning,AJ Healy,D Hazell,4,0,"",""
ball,1,4.1,Australia,AJ Healy,MM Lanning,DN Wyatt,0,0,"",""
ball,1,4.2,Australia,AJ Healy,MM Lanning,DN Wyatt,0,0,"",""
ball,1,4.3,Australia,AJ Healy,MM Lanning,DN Wyatt,0,3,"",""
ball,1,4.4,Australia,AJ Healy,MM Lanning,DN Wyatt,4,0,"",""
ball,1,4.5,Australia,AJ Healy,MM Lanning,DN Wyatt,0,1,"",""
ball,1,4.6,Australia,AJ Healy,MM Lanning,DN Wyatt,0,0,"",""
