version,1.3.0
info,team,Sunrisers Hyderabad
info,team,Mumbai Indians
info,gender,male
info,season,2019
info,date,2019/04/06
info,competition,Indian Premier League
info,match_number,19
info,venue,"Rajiv Gandhi International Stadium, Uppal"
info,city,Hyderabad
info,toss_winner,Sunrisers Hyderabad
info,toss_decision,field
info,player_of_match,AS Joseph
info,umpire,AY Dandekar
info,umpire,Nitin Menon
info,reserve_umpire,HAS Khalid
info,tv_umpire,M Erasmus
info,match_referee,J Srinath
info,winner,Mumbai Indians
info,winner_runs,40
ball,1,0.1,Mumbai Indians,RG Sharma,Q de Kock,B Kumar,0,0,"",""
ball,1,0.2,Mumbai Indians,RG Sharma,Q de Kock,B Kumar,0,0,"",""
ball,1,0.3,Mumbai Indians,RG Sharma,Q de Kock,B Kumar,0,0,"",""
ball,1,0.4,Mumbai Indians,RG Sharma,Q de Kock,B Kumar,0,0,"",""
ball,1,0.5,Mumbai Indians,RG Sharma,Q de Kock,B Kumar,0,0,"",""
ball,1,0.6,Mumbai Indians,RG Sharma,Q de Kock,B Kumar,1,0,"",""
ball,1,1.1,Mumbai Indians,RG Sharma,Q de Kock,Sandeep Sharma,0,0,"",""
ball,1,1.2,Mumbai Indians,RG Sharma,Q de Kock,Sandeep Sharma,6,0,"",""
ball,1,1.3,Mumbai Indians,RG Sharma,Q de Kock,Sandeep Sharma,1,0,"",""
ball,1,1.4,Mumbai Indians,Q de Kock,RG Sharma,Sandeep Sharma,1,0,"",""
ball,1,1.5,Mumbai Indians,RG Sharma,Q de Kock,Sandeep Sharma,0,0,"",""
ball,1,1.6,Mumbai Indians,RG Sharma,Q de Kock,Sandeep Sharma,1,0,"",""
ball,1,2.1,Mumbai Indians,RG Sharma,Q de Kock,B Kumar,1,0,"",""
ball,1,2.2,Mumbai Indians,Q de Kock,RG Sharma,B Kumar,0,0,"",""
ball,1,2.3,Mumbai Indians,Q de Kock,RG Sharma,B Kumar,0,0,"",""
ball,1,2.4,Mumbai Indians,Q de Kock,RG Sharma,B Kumar,6,0,"",""
ball,1,2.5,Mumbai Indians,Q de Kock,RG Sharma,B Kumar,2,0,"",""
ball,1,2.6,Mumbai Indians,Q de Kock,RG Sharma,B Kumar,0,0,"",""
ball,1,3.1,Mumbai Indians,RG Sharma,Q de Kock,Mohammad Nabi,1,0,"",""
ball,1,3.2,Mumbai Indians,Q de Kock,RG Sharma,Mohammad Nabi,0,0,"",""
ball,1,3.3,Mumbai Indians,Q de Kock,RG Sharma,Mohammad Nabi,1,0,"",""
ball,1,3.4,Mumbai Indians,RG Sharma,Q de Kock,Mohammad Nabi,0,0,caught,RG Sharma
ball,1,3.5,Mumbai Indians,SA Yadav,Q de Kock,Mohammad Nabi,0,0,"",""
ball,1,3.6,Mumbai Indians,SA Yadav,Q de Kock,Mohammad Nabi,1,0,"",""
ball,1,4.1,Mumbai Indians,SA Yadav,Q de Kock,Sandeep Sharma,4,0,"",""
ball,1,4.2,Mumbai Indians,SA Yadav,Q de Kock,Sandeep Sharma,0,0,"",""
ball,1,4.3,Mumbai Indians,SA Yadav,Q de Kock,Sandeep Sharma,0,0,"",""
ball,1,4.4,Mumbai Indians,SA Yadav,Q de Kock,Sandeep Sharma,0,0,"",""
ball,1,4.5,Mumbai Indians,SA Yadav,Q de Kock,Sandeep Sharma,2,0,"",""
ball,1,4.6,Mumbai Indians,SA Yadav,Q de Kock,Sandeep Sharma,0,0,lbw,SA Yadav
ball,1,5.1,Mumbai Indians,Q de Kock,Ishan Kishan,Mohammad Nabi,1,0,"",""
ball,1,5.2,Mumbai Indians,Ishan Kishan,Q de Kock,Mohammad Nabi,0,0,"",""
ball,1,5.3,Mumbai Indians,Ishan Kishan,Q de Kock,Mohammad Nabi,1,0,"",""
ball,1,5.4,Mumbai Indians,Q de Kock,Ishan Kishan,Mohammad Nabi,0,0,"",""
ball,1,5.5,Mumbai Indians,Q de Kock,Ishan Kishan,Mohammad Nabi,0,0,"",""
ball,1,5.6,Mumbai Indians,Q de Kock,Ishan Kishan,Mohammad Nabi,0,0,"",""
ball,1,6.1,Mumbai Indians,Ishan Kishan,Q de Kock,YK Pathan,1,0,"",""
ball,1,6.2,Mumbai Indians,Q de Kock,Ishan Kishan,YK Pathan,4,0,"",""
ball,1,6.3,Mumbai Indians,Q de Kock,Ishan Kishan,YK Pathan,1,0,"",""
ball,1,6.4,Mumbai Indians,Ishan Kishan,Q de Kock,YK Pathan,1,0,"",""
ball,1,6.5,Mumbai Indians,Q de Kock,Ishan Kishan,YK Pathan,1,0,"",""
ball,1,6.6,Mumbai Indians,Ishan Kishan,Q de Kock,YK Pathan,0,0,"",""
ball,1,7.1,Mumbai Indians,Q de Kock,Ishan Kishan,Mohammad Nabi,1,0,"",""
ball,1,7.2,Mumbai Indians,Ishan Kishan,Q de Kock,Mohammad Nabi,1,0,"",""
ball,1,7.3,Mumbai Indians,Q de Kock,Ishan Kishan,Mohammad Nabi,1,0,"",""
ball,1,7.4,Mumbai Indians,Ishan Kishan,Q de Kock,Mohammad Nabi,0,0,"",""
ball,1,7.5,Mumbai Indians,Ishan Kishan,Q de Kock,Mohammad Nabi,0,0,"",""
ball,1,7.6,Mumbai Indians,Ishan Kishan,Q de Kock,Mohammad Nabi,1,0,"",""
ball,1,8.1,Mumbai Indians,Ishan Kishan,Q de Kock,S Kaul,1,0,"",""
ball,1,8.2,Mumbai Indians,Q de Kock,Ishan Kishan,S Kaul,0,0,caught,Q de Kock
ball,1,8.3,Mumbai Indians,KH Pandya,Ishan Kishan,S Kaul,0,0,"",""
ball,1,8.4,Mumbai Indians,KH Pandya,Ishan Kishan,S Kaul,1,0,"",""
ball,1,8.5,Mumbai Indians,Ishan Kishan,KH Pandya,S Kaul,4,0,"",""
ball,1,8.6,Mumbai Indians,Ishan Kishan,KH Pandya,S Kaul,0,0,"",""
ball,1,9.1,Mumbai Indians,KH Pandya,Ishan Kishan,Mohammad Nabi,2,0,"",""
ball,1,9.2,Mumbai Indians,KH Pandya,Ishan Kishan,Mohammad Nabi,0,0,"",""
ball,1,9.3,Mumbai Indians,KH Pandya,Ishan Kishan,Mohammad Nabi,1,0,"",""
ball,1,9.4,Mumbai Indians,Ishan Kishan,KH Pandya,Mohammad Nabi,1,0,"",""
ball,1,9.5,Mumbai Indians,KH Pandya,Ishan Kishan,Mohammad Nabi,0,0,"",""
ball,1,9.6,Mumbai Indians,KH Pandya,Ishan Kishan,Mohammad Nabi,0,0,"",""
ball,1,10.1,Mumbai Indians,Ishan Kishan,KH Pandya,Rashid Khan,1,0,"",""
ball,1,10.2,Mumbai Indians,KH Pandya,Ishan Kishan,Rashid Khan,0,0,"",""
ball,1,10.3,Mumbai Indians,KH Pandya,Ishan Kishan,Rashid Khan,0,0,"",""
ball,1,10.4,Mumbai Indians,KH Pandya,Ishan Kishan,Rashid Khan,0,0,"",""
ball,1,10.5,Mumbai Indians,KH Pandya,Ishan Kishan,Rashid Khan,0,3,"",""
ball,1,10.6,Mumbai Indians,KH Pandya,Ishan Kishan,Rashid Khan,1,0,"",""
ball,1,10.7,Mumbai Indians,Ishan Kishan,KH Pandya,Rashid Khan,4,0,"",""
ball,1,11.1,Mumbai Indians,KH Pandya,Ishan Kishan,S Kaul,1,0,"",""
ball,1,11.2,Mumbai Indians,Ishan Kishan,KH Pandya,S Kaul,0,0,"",""
ball,1,11.3,Mumbai Indians,Ishan Kishan,KH Pandya,S Kaul,1,0,"",""
ball,1,11.4,Mumbai Indians,KH Pandya,Ishan Kishan,S Kaul,0,0,caught,KH Pandya
ball,1,11.5,Mumbai Indians,KA Pollard,Ishan Kishan,S Kaul,1,0,"",""
ball,1,11.6,Mumbai Indians,Ishan Kishan,KA Pollard,S Kaul,0,0,"",""
ball,1,12.1,Mumbai Indians,KA Pollard,Ishan Kishan,Rashid Khan,0,0,"",""
ball,1,12.2,Mumbai Indians,KA Pollard,Ishan Kishan,Rashid Khan,1,0,"",""
ball,1,12.3,Mumbai Indians,Ishan Kishan,KA Pollard,Rashid Khan,0,0,"",""
ball,1,12.4,Mumbai Indians,Ishan Kishan,KA Pollard,Rashid Khan,0,0,"",""
ball,1,12.5,Mumbai Indians,Ishan Kishan,KA Pollard,Rashid Khan,0,0,run out,Ishan Kishan
ball,1,12.6,Mumbai Indians,HH Pandya,KA Pollard,Rashid Khan,2,0,"",""
ball,1,13.1,Mumbai Indians,KA Pollard,HH Pandya,S Kaul,1,0,"",""
ball,1,13.2,Mumbai Indians,HH Pandya,KA Pollard,S Kaul,0,0,"",""
ball,1,13.3,Mumbai Indians,HH Pandya,KA Pollard,S Kaul,2,0,"",""
ball,1,13.4,Mumbai Indians,HH Pandya,KA Pollard,S Kaul,0,0,"",""
ball,1,13.5,Mumbai Indians,HH Pandya,KA Pollard,S Kaul,1,0,"",""
ball,1,13.6,Mumbai Indians,KA Pollard,HH Pandya,S Kaul,1,0,"",""
ball,1,14.1,Mumbai Indians,KA Pollard,HH Pandya,Rashid Khan,0,0,"",""
ball,1,14.2,Mumbai Indians,KA Pollard,HH Pandya,Rashid Khan,1,0,"",""
ball,1,14.3,Mumbai Indians,HH Pandya,KA Pollard,Rashid Khan,0,0,"",""
ball,1,14.4,Mumbai Indians,HH Pandya,KA Pollard,Rashid Khan,0,0,"",""
ball,1,14.5,Mumbai Indians,HH Pandya,KA Pollard,Rashid Khan,1,0,"",""
ball,1,14.6,Mumbai Indians,KA Pollard,HH Pandya,Rashid Khan,1,0,"",""
ball,1,15.1,Mumbai Indians,KA Pollard,HH Pandya,Sandeep Sharma,1,0,"",""
ball,1,15.2,Mumbai Indians,HH Pandya,KA Pollard,Sandeep Sharma,1,0,"",""
ball,1,15.3,Mumbai Indians,KA Pollard,HH Pandya,Sandeep Sharma,1,0,"",""
