version,1.3.0
info,team,Jersey
info,team,Malaysia
info,gender,male
info,season,2014
info,date,2014/06/21
info,competition,ICC World Cricket League Division Four
info,venue,Indian Association Ground
info,city,Singapore
info,neutralvenue,true
info,toss_winner,Jersey
info,toss_decision,bat
info,player_of_match,Nasir Shafiq
info,umpire,Ahmed Shah Durrani
info,umpire,N Morrison
info,reserve_umpire,C Howard
info,match_referee,SR Bernard
info,winner,Malaysia
info,winner_wickets,3
ball,1,0.1,Jersey,NAT Watkins,PW Gough,S Navaratnam,1,0,"",""
ball,1,0.2,Jersey,PW Gough,NAT Watkins,S Navaratnam,2,0,"",""
ball,1,0.3,Jersey,PW Gough,NAT Watkins,S Navaratnam,0,0,"",""
ball,1,0.4,Jersey,PW Gough,NAT Watkins,S Navaratnam,0,0,"",""
ball,1,0.5,Jersey,PW Gough,NAT Watkins,S Navaratnam,0,0,"",""
ball,1,0.6,Jersey,PW Gough,NAT Watkins,S Navaratnam,0,0,"",""
ball,1,1.1,Jersey,NAT Watkins,PW Gough,Khizar Hayat,0,0,"",""
ball,1,1.2,Jersey,NAT Watkins,PW Gough,Khizar Hayat,0,0,"",""
ball,1,1.3,Jersey,NAT Watkins,PW Gough,Khizar Hayat,0,0,"",""
ball,1,1.4,Jersey,NAT Watkins,PW Gough,Khizar Hayat,0,0,"",""
ball,1,1.5,Jersey,NAT Watkins,PW Gough,Khizar Hayat,0,0,"",""
ball,1,1.6,Jersey,NAT Watkins,PW Gough,Khizar Hayat,0,0,"",""
ball,1,2.1,Jersey,PW Gough,NAT Watkins,S Navaratnam,0,0,"",""
ball,1,2.2,Jersey,PW Gough,NAT Watkins,S Navaratnam,0,0,"",""
ball,1,2.3,Jersey,PW Gough,NAT Watkins,S Navaratnam,0,0,"",""
ball,1,2.4,Jersey,PW Gough,NAT Watkins,S Navaratnam,0,0,"",""
ball,1,2.5,Jersey,PW Gough,NAT Watkins,S Navaratnam,0,0,"",""
ball,1,2.6,Jersey,PW Gough,NAT Watkins,S Navaratnam,0,0,"",""
ball,1,3.1,Jersey,NAT Watkins,PW Gough,Khizar Hayat,1,0,"",""
ball,1,3.2,Jersey,PW Gough,NAT Watkins,Khizar Hayat,0,0,"",""
ball,1,3.3,Jersey,PW Gough,NAT Watkins,Khizar Hayat,0,0,"",""
ball,1,3.4,Jersey,PW Gough,NAT Watkins,Khizar Hayat,0,0,"",""
ball,1,3.5,Jersey,PW Gough,NAT Watkins,Khizar Hayat,0,0,"",""
ball,1,3.6,Jersey,PW Gough,NAT Watkins,Khizar Hayat,1,0,"",""
ball,1,4.1,Jersey,PW Gough,NAT Watkins,S Navaratnam,0,0,"",""
ball,1,4.2,Jersey,PW Gough,NAT Watkins,S Navaratnam,0,0,"",""
ball,1,4.3,Jersey,PW Gough,NAT Watkins,S Navaratnam,2,0,"",""
ball,1,4.4,Jersey,PW Gough,NAT Watkins,S Navaratnam,0,0,"",""
ball,1,4.5,Jersey,PW Gough,NAT Watkins,S Navaratnam,0,0,"",""
ball,1,4.6,Jersey,PW Gough,NAT Watkins,S Navaratnam,1,0,"",""
ball,1,5.1,Jersey,PW Gough,NAT Watkins,Khizar Hayat,0,0,"",""
ball,1,5.2,Jersey,PW Gough,NAT Watkins,Khizar Hayat,1,0,"",""
ball,1,5.3,Jersey,NAT Watkins,PW Gough,Khizar Hayat,0,0,"",""
ball,1,5.4,Jersey,NAT Watkins,PW Gough,Khizar Hayat,2,0,"",""
ball,1,5.5,Jersey,NAT Watkins,PW Gough,Khizar Hayat,0,0,"",""
ball,1,5.6,Jersey,NAT Watkins,PW Gough,Khizar Hayat,0,0,"",""
ball,1,6.1,Jersey,PW Gough,NAT Watkins,S Navaratnam,1,0,"",""
ball,1,6.2,Jersey,NAT Watkins,PW Gough,S Navaratnam,0,0,"",""
ball,1,6.3,Jersey,NAT Watkins,PW Gough,S Navaratnam,1,0,"",""
ball,1,6.4,Jersey,PW Gough,NAT Watkins,S Navaratnam,0,0,"",""
ball,1,6.5,Jersey,PW Gough,NAT Watkins,S Navaratnam,1,0,"",""
ball,1,6.6,Jersey,NAT Watkins,PW Gough,S Navaratnam,0,0,"",""
ball,1,7.1,Jersey,PW Gough,NAT Watkins,Khizar Hayat,4,0,"",""
ball,1,7.2,Jersey,PW Gough,NAT Watkins,Khizar Hayat,0,0,"",""
ball,1,7.3,Jersey,PW Gough,NAT Watkins,Khizar Hayat,0,0,"",""
ball,1,7.4,Jersey,PW Gough,NAT Watkins,Khizar Hayat,0,0,"",""
ball,1,7.5,Jersey,PW Gough,NAT Watkins,Khizar Hayat,0,0,"",""
ball,1,7.6,Jersey,PW Gough,NAT Watkins,Khizar Hayat,1,0,"",""
ball,1,8.1,Jersey,PW Gough,NAT Watkins,S Navaratnam,0,0,"",""
ball,1,8.2,Jersey,PW Gough,NAT Watkins,S Navaratnam,0,0,"",""
ball,1,8.3,Jersey,PW Gough,NAT Watkins,S Navaratnam,0,0,"",""
ball,1,8.4,Jersey,PW Gough,NAT Watkins,S Navaratnam,4,0,"",""
ball,1,8.5,Jersey,PW Gough,NAT Watkins,S Navaratnam,0,0,"",""
ball,1,8.6,Jersey,PW Gough,NAT Watkins,S Navaratnam,0,0,"",""
ball,1,9.1,Jersey,NAT Watkins,PW Gough,Khizar Hayat,2,0,"",""
ball,1,9.2,Jersey,NAT Watkins,PW Gough,Khizar Hayat,0,0,"",""
ball,1,9.3,Jersey,NAT Watkins,PW Gough,Khizar Hayat,0,0,"",""
ball,1,9.4,Jersey,NAT Watkins,PW Gough,Khizar Hayat,0,0,"",""
ball,1,9.5,Jersey,NAT Watkins,PW Gough,Khizar Hayat,1,0,"",""
ball,1,9.6,Jersey,PW Gough,NAT Watkins,Khizar Hayat,0,0,"",""
ball,1,10.1,Jersey,NAT Watkins,PW Gough,Nasir Shafiq,0,0,"",""
ball,1,10.2,Jersey,NAT Watkins,PW Gough,Nasir Shafiq,1,0,"",""
ball,1,10.3,Jersey,PW Gough,NAT Watkins,Nasir Shafiq,0,0,"",""
ball,1,10.4,Jersey,PW Gough,NAT Watkins,Nasir Shafiq,4,0,"",""
ball,1,10.5,Jersey,PW Gough,NAT Watkins,Nasir Shafiq,0,0,"",""
ball,1,10.6,Jersey,PW Gough,NAT Watkins,Nasir Shafiq,1,0,"",""
ball,1,11.1,Jersey,PW Gough,NAT Watkins,Mohammad Shukri,0,0,"",""
ball,1,11.2,Jersey,PW Gough,NAT Watkins,Mohammad Shukri,0,0,"",""
ball,1,11.3,Jersey,PW Gough,NAT Watkins,Mohammad Shukri,1,0,"",""
ball,1,11.4,Jersey,NAT Watkins,PW Gough,Mohammad Shukri,0,0,"",""
ball,1,11.5,Jersey,NAT Watkins,PW Gough,Mohammad Shukri,1,0,"",""
ball,1,11.6,Jersey,PW Gough,NAT Watkins,Mohammad Shukri,0,0,"",""
ball,1,12.1,Jersey,NAT Watkins,PW Gough,Nasir Shafiq,2,0,"",""
ball,1,12.2,Jersey,NAT Watkins,PW Gough,Nasir Shafiq,1,0,"",""
ball,1,12.3,Jersey,PW Gough,NAT Watkins,Nasir Shafiq,0,0,"",""
ball,1,12.4,Jersey,PW Gough,NAT Watkins,Nasir Shafiq,1,0,"",""
ball,1,12.5,Jersey,NAT Watkins,PW Gough,Nasir Shafiq,0,0,"",""
ball,1,12.6,Jersey,NAT Watkins,PW Gough,Nasir Shafiq,1,0,"",""
ball,1,13.1,Jersey,NAT Watkins,PW Gough,Mohammad Shukri,0,0,"",""
ball,1,13.2,Jersey,NAT Watkins,PW Gough,Mohammad Shukri,0,0,"",""
ball,1,13.3,Jersey,NAT Watkins,PW Gough,Mohammad Shukri,0,0,"",""
ball,1,13.4,Jersey,NAT Watkins,PW Gough,Mohammad Shukri,1,0,"",""
ball,1,13.5,Jersey,PW Gough,NAT Watkins,Mohammad Shukri,1,0,"",""
ball,1,13.6,Jersey,NAT Watkins,PW Gough,Mohammad Shukri,0,0,"",""
ball,1,14.1,Jersey,PW Gough,NAT Watkins,Nasir Shafiq,2,0,"",""
ball,1,14.2,Jersey,PW Gough,NAT Watkins,Nasir Shafiq,0,0,"",""
ball,1,14.3,Jersey,PW Gough,NAT Watkins,Nasir Shafiq,0,0,"",""
ball,1,14.4,Jersey,PW Gough,NAT Watkins,Nasir Shafiq,0,0,"",""
ball,1,14.5,Jersey,PW Gough,NAT Watkins,Nasir Shafiq,0,0,"",""
ball,1,14.6,Jersey,PW Gough,NAT Watkins,Nasir Shafiq,0,0,"",""
ball,1,15.1,Jersey,NAT Watkins,PW Gough,Mohammad Shukri,0,0,"",""
ball,1,15.2,Jersey,NAT Watkins,PW Gough,Mohammad Shukri,0,0,"",""
ball,1,15.3,Jersey,NAT Watkins,PW Gough,Mohammad Shukri,1,0,"",""
ball,1,15.4,Jersey,PW Gough,NAT Watkins,Mohammad Shukri,0,0,"",""
ball,1,15.5,Jersey,PW Gough,NAT Watkins,Mohammad Shukri,1,0,"",""
ball,1,15.6,Jersey,NAT Watkins,PW Gough,Mohammad Shukri,0,0,"",""
ball,1,16.1,Jersey,PW Gough,NAT Watkins,Nasir Shafiq,1,0,"",""
ball,1,16.2,Jersey,NAT Watkins,PW Gough,Nasir Shafiq,0,0,"",""
ball,1,16.3,Jersey,NAT Watkins,PW Gough,Nasir Shafiq,4,0,"",""
ball,1,16.4,Jersey,NAT Watkins,PW Gough,Nasir Shafiq,0,0,"",""
ball,1,16.5,Jersey,NAT Watkins,PW Gough,Nasir Shafiq,0,0,"",""
ball,1,16.6,Jersey,NAT Watkins,PW Gough,Nasir Shafiq,1,0,"",""
ball,1,17.1,Jersey,NAT Watkins,PW Gough,Mohammad Shukri,1,0,"",""
ball,1,17.2,Jersey,PW Gough,NAT Watkins,Mohammad Shukri,0,0,"",""
ball,1,17.3,Jersey,PW Gough,NAT Watkins,Mohammad Shukri,0,0,"",""
ball,1,17.4,Jersey,PW Gough,NAT Watkins,Mohammad Shukri,4,0,"",""
ball,1,17.5,Jersey,PW Gough,NAT Watkins,Mohammad Shukri,2,0,"",""
ball,1,17.6,Jersey,PW Gough,NAT Watkins,Mohammad Shukri,0,0,"",""
ball,1,18.1,Jersey,NAT Watkins,PW Gough,Nasir Shafiq,0,0,"",""
ball,1,18.2,Jersey,NAT Watkins,PW Gough,Nasir Shafiq,0,0,"",""
ball,1,18.3,Jersey,NAT Watkins,PW Gough,Nasir Shafiq,0,0,"",""
ball,1,18.4,Jersey,NAT Watkins,PW Gough,Nasir Shafiq,0,0,"",""
ball,1,18.5,Jersey,NAT Watkins,PW Gough,Nasir Shafiq,0,0,"",""
ball,1,18.6,Jersey,NAT Watkins,PW Gough,Nasir Shafiq,0,0,"",""
ball,1,19.1,Jersey,PW Gough,NAT Watkins,Mohammad Shukri,1,0,"",""
ball,1,19.2,Jersey,NAT Watkins,PW Gough,Mohammad Shukri,1,0,"",""
ball,1,19.3,Jersey,PW Gough,NAT Watkins,Mohammad Shukri,1,0,"",""
ball,1,19.4,Jersey,NAT Watkins,PW Gough,Mohammad Shukri,4,0,"",""
ball,1,19.5,Jersey,NAT Watkins,PW Gough,Mohammad Shukri,1,0,"",""
ball,1,19.6,Jersey,PW Gough,NAT Watkins,Mohammad Shukri,0,0,"",""
ball,1,20.1,Jersey,NAT Watkins,PW Gough,Nasir Shafiq,0,0,"",""
ball,1,20.2,Jersey,NAT Watkins,PW Gough,Nasir Shafiq,1,0,"",""
ball,1,20.3,Jersey,PW Gough,NAT Watkins,Nasir Shafiq,1,0,"",""
ball,1,20.4,Jersey,NAT Watkins,PW Gough,Nasir Shafiq,1,0,"",""
ball,1,20.5,Jersey,PW Gough,NAT Watkins,Nasir Shafiq,2,0,"",""
ball,1,20.6,Jersey,PW Gough,NAT Watkins,Nasir Shafiq,0,0,"",""
ball,1,21.1,Jersey,NAT Watkins,PW Gough,Mohammad Shukri,1,0,"",""
ball,1,21.2,Jersey,PW Gough,NAT Watkins,Mohammad Shukri,1,0,"",""
ball,1,21.3,Jersey,NAT Watkins,PW Gough,Mohammad Shukri,0,0,"",""
ball,1,21.4,Jersey,NAT Watkins,PW Gough,Mohammad Shukri,0,0,"",""
ball,1,21.5,Jersey,NAT Watkins,PW Gough,Mohammad Shukri,0,1,"",""
ball,1,21.6,Jersey,NAT Watkins,PW Gough,Mohammad Shukri,1,0,"",""
ball,1,21.7,Jersey,PW Gough,NAT Watkins,Mohammad Shukri,1,0,"",""
ball,1,22.1,Jersey,PW Gough,NAT Watkins,Nasir Shafiq,1,0,"",""
ball,1,22.2,Jersey,NAT Watkins,PW Gough,Nasir Shafiq,1,0,run out,NAT Watkins
ball,1,22.3,Jersey,BDH Stevens,PW Gough,Nasir Shafiq,1,0,"",""
ball,1,22.4,Jersey,PW Gough,BDH Stevens,Nasir Shafiq,2,0,"",""
ball,1,22.5,Jersey,PW Gough,BDH Stevens,Nasir Shafiq,1,0,"",""
ball,1,23.1,Jersey,PW Gough,BDH Stevens,S Navaratnam,2,0,"",""
ball,1,23.2,Jersey,PW Gough,BDH Stevens,S Navaratnam,1,0,"",""
ball,1,23.3,Jersey,BDH Stevens,PW Gough,S Navaratnam,0,0,"",""
ball,1,23.4,Jersey,BDH Stevens,PW Gough,S Navaratnam,1,0,"",""
ball,1,23.5,Jersey,PW Gough,BDH Stevens,S Navaratnam,2,0,"",""
ball,1,23.6,Jersey,PW Gough,BDH Stevens,S Navaratnam,2,0,"",""
